file_name,category,raw_ovrl,raw_sig,raw_bak,mossformer_ovrl,mossformer_sig,mossformer_bak,frcrn_se_ovrl,frcrn_se_sig,frcrn_se_bak,demucs_ovrl,demucs_sig,demucs_bak
190-2.wav,Dementia,2.3157105296850204,2.8185327351093292,3.104159712791443,3.0622247457504272,3.33668115735054,4.261243104934692,3.033704936504364,3.330761969089508,4.202225923538208,2.603177174925804,3.007834941148758,3.804377406835556
203-1.wav,Dementia,2.913122773170471,3.25780281653771,4.174033880233765,3.0036872717050405,3.3420831790337195,4.324659109115601,2.738985465123103,3.1759797426370473,4.2229515955998345,2.9981186848420363,3.343562071139996,4.334273906854483
206-0.wav,Dementia,1.835734459070059,2.2212358162953305,3.9091822734245887,1.8481502532958984,2.236571330290574,4.000306606292725,1.7914791015478282,2.17595414014963,3.9034891862135668,1.968438065969027,2.483074197402367,3.9677180510300856
212-0.wav,Dementia,2.5786290168762207,3.021909070014954,3.6373069286346436,2.7900237321853636,3.1267511367797853,4.1099485635757445,2.9066779613494873,3.2720628499984743,4.202548146247864,2.736522674560547,3.1685195922851563,3.967492938041687
212-1.wav,Dementia,2.6540335757391795,3.021492396082197,4.25352931022644,2.759915624346052,3.182437930788313,4.303544112614223,2.7560110773359026,3.186724833079747,4.305936677115304,2.763843059539795,3.1596793106624057,4.335792405264718
212-2.wav,Dementia,3.361654648414025,3.7076467183920054,4.1036921464479885,3.4864650689638577,3.7309626982762265,4.376369439638578,3.4155531846559963,3.755045560690073,4.1446814353649435,3.354772448539734,3.67607934658344,4.143899624164288
212-3.wav,Dementia,3.0662558873494468,3.6747905943128796,3.4917018678453235,3.5241410467359753,3.771064360936483,4.309257242414686,3.4368927743699818,3.688236369027032,4.302642954720391,3.221503496170044,3.693177514606052,3.818514929877387
213-1.wav,Dementia,2.3366481562455497,2.763931453227997,3.9946560859680176,2.3243263562520347,2.7910810510317483,4.184209207693736,2.2655749718348184,2.690597732861837,4.137795011202495,2.31485449274381,2.7338131765524545,4.2003374099731445
213-2.wav,Dementia,3.06458340883255,3.380458676815033,4.0897910594940186,3.16444845199585,3.4499725580215452,4.222313451766968,3.2788086891174317,3.57364284992218,4.364505815505981,3.1495007991790773,3.4747191429138184,4.170266556739807
213-3.wav,Dementia,2.3245017436834483,2.781041090305035,3.4489559760460486,2.7184394139509935,3.0840778534228983,4.085815246288593,2.5716458559036255,2.9794470163492055,4.056051419331477,2.6442808646422167,2.997367492088905,4.114350575667161
216-0.wav,Dementia,2.4650833010673523,2.847596228122711,3.773507833480835,2.658758044242859,3.003228724002838,4.060647189617157,2.344201475381851,2.8747602701187134,3.9633681774139404,2.645058572292328,3.032940089702606,4.2499330043792725
216-1.wav,Dementia,2.9892368714014688,3.648417870203654,3.553735891977946,3.524730126063029,3.8128159046173096,4.370996316274007,3.2091172138849893,3.6471643447875977,4.015534003575643,3.2033204634984336,3.6973485946655273,3.9340432484944663
218-0.wav,Dementia,2.271979957818985,2.6832129855950675,3.5511540174484253,2.563244769970576,2.8695360819498696,4.180641134579976,2.0444417794545493,2.565820852915446,3.9037001927693686,2.5035199423631034,2.8486202557881675,4.115766326586406
218-1.wav,Dementia,2.948174516359965,3.406092902024587,3.5725480119387307,3.2784642775853476,3.547908584276835,4.1358988682429,3.166609009106954,3.4998318354288735,3.9513531923294067,3.0245517094930015,3.408819615840912,3.745795508225759
220-0.wav,Dementia,2.8811023831367493,3.317143529653549,3.8121378421783447,3.0818412005901337,3.4201100766658783,4.129944205284119,3.018845409154892,3.36453977227211,4.125076144933701,3.0139239728450775,3.3679143488407135,4.162091284990311
220-1.wav,Dementia,2.9420888662338256,3.4378705501556395,3.6948573112487795,3.096889615058899,3.364287495613098,4.050170803070069,3.15431547164917,3.5346465587615965,4.1611330032348635,2.99078049659729,3.434760093688965,3.90584454536438
221-0.wav,Dementia,1.9143523894823515,2.2701223446772647,3.915941073344304,2.147131791481605,2.605467576246995,4.13365283379188,2.154081317094656,2.7694554879115176,4.154179683098426,2.1893709072699914,2.699009528526893,4.107162420566265
221-1.wav,Dementia,2.6644350157843695,3.081883509953817,3.794965982437134,3.1908534367879233,3.557855076260037,4.409227689107259,2.9643320904837713,3.4073891639709473,4.06605585416158,3.0525982909732394,3.4553849432203503,4.29265554745992
221-2.wav,Dementia,3.0019866360558405,3.430045392778185,3.670014010535346,3.2151402632395425,3.524726735221015,4.060001240836249,3.200649711820814,3.4901337093777127,4.09007207552592,3.1110057830810547,3.479233291414049,3.8666021558973522
221-3.wav,Dementia,3.1387592383793423,3.468292849404471,3.990934337888445,3.4418089389801025,3.6731680120740617,4.383592060634068,3.3301714147840227,3.5633504390716553,4.332971845354352,3.2913620471954346,3.550786699567522,4.26337330681937
222-0.wav,Dementia,2.235095836899497,2.5846282568844883,3.802887873216109,2.34951668435877,2.7324223735115747,4.002614801580256,2.2316370985724707,2.635134220123291,3.8637723705985327,2.417660214684226,2.8634394082156094,4.046374277635054
223-0.wav,Dementia,2.376803604039279,2.8576214746995405,3.4246045025912197,2.646451408212835,2.9856408509341152,4.003662933002818,2.5406576936895195,2.97866153717041,3.9941164580258457,2.642195213924755,3.0324492237784644,3.9280132597143
223-1.wav,Dementia,2.3391681214173636,2.7166244188944497,4.018363118171692,2.532532423734665,2.9235506653785706,4.1561505595843,2.199729859828949,2.7292836904525757,3.8915902574857077,2.3972786962985992,2.8149041732152305,4.0800923109054565
226-0.wav,Dementia,2.0280660561152866,2.6636415209089006,2.198829174041748,3.0460798059191023,3.4986233370644704,3.9051288196018765,2.120182224682399,2.775967461722238,2.2700917720794678,2.4558924777167186,3.185679163251604,2.9273439986365184
234-0.wav,Dementia,2.4839702248573303,3.092215895652771,3.1506972908973694,2.975224733352661,3.2840394377708435,4.020216226577759,3.028748393058777,3.393636405467987,4.012925684452057,2.631049871444702,3.182924807071686,3.5715365409851074
235-2.wav,Dementia,3.057650327682495,3.395851469039917,3.943108916282654,3.2734574556350706,3.5149771928787232,4.25479211807251,3.102346992492676,3.407425820827484,4.036767363548279,3.2226618051528932,3.502976989746094,4.2431845426559445
236-0.wav,Dementia,2.5797542241903453,2.9466778956926785,3.804374548105093,2.843704003554124,3.171199468465952,4.175473286555364,2.5625762205857496,2.9035336696184597,3.8146773118239183,2.7039850308344913,3.065982085007888,4.115375115321233
237-1.wav,Dementia,2.6804006099700928,3.0421134680509567,4.095965176820755,2.78950797021389,3.1529633700847626,4.146484702825546,2.7269036769866943,3.1119102835655212,4.141015857458115,2.746695727109909,3.16082626581192,4.157689988613129
237-2.wav,Dementia,3.1063419699668886,3.528398871421814,3.843740701675415,3.326592218875885,3.6285990953445433,4.171437454223633,3.2766404509544373,3.546360969543457,4.255449604988098,3.1590940237045286,3.5199951171875,3.9770583629608156
252-0.wav,Dementia,2.221112847328186,2.6473966538906097,4.05085027217865,2.2474116683006287,2.8040654361248016,4.067029505968094,2.2000241428613663,2.6253547072410583,4.055860072374344,2.0632860958576202,2.6185868084430695,3.837488502264023
252-1.wav,Dementia,2.8019041270017624,3.357885926961899,3.5560832917690277,3.2418136596679688,3.6077187061309814,4.344547301530838,2.849873721599579,3.398344248533249,3.6192905604839325,3.210391476750374,3.5993006229400635,4.368517845869064
252-2.wav,Dementia,2.446496923764547,2.9106938242912292,3.4835262298583984,2.8860295613606772,3.2422561645507812,4.084552685419719,3.0580193996429443,3.364286780357361,4.2296180327733355,2.6996879975001016,3.090876261393229,3.9407043059666953
257-0.wav,Dementia,2.3394431471824646,2.691744899749756,3.766576957702637,2.4780683517456055,2.774288773536682,4.101974868774414,2.4583171367645265,2.854800844192505,4.042727518081665,2.566444730758667,2.862672448158264,4.15269021987915
257-2.wav,Dementia,2.414499255327078,3.126508960357079,2.8229448245121884,3.0210537176865797,3.35481150333698,4.009756473394541,3.0150417181161733,3.3336400985717773,3.999572882285485,2.593003896566538,3.089376587134141,3.3866581183213453
260-1.wav,Dementia,1.9170679450035095,2.5605135361353555,2.725835164388021,2.1941120823224387,2.7354092995325723,3.9820945660273233,1.948630452156067,2.578259229660034,2.7692479292551675,2.1378790537516275,2.7385737101236978,3.7803694804509482
260-2.wav,Dementia,2.2230916685528226,2.9483858346939087,2.7129285865359836,2.9172083271874323,3.250688420401679,4.113666746351454,2.5435787969165378,3.0466492573420205,3.4725794792175293,2.473583976427714,3.0165578524271646,3.4342388841840954
264-0.wav,Dementia,2.8958117203278975,3.262922612103549,4.006369395689531,3.034892667423595,3.3311242190274326,4.233150438828901,3.0565268126401035,3.407067819075151,4.217059894041582,3.0575396581129595,3.4101361578161065,4.181673310019753
269-1.wav,Dementia,2.249856094519297,2.6932103832562766,3.9145978887875876,2.2601501643657684,2.691809912522634,3.9973789850870767,2.269772171974182,2.761324683825175,3.8923028707504272,2.3585651914278665,2.8719131350517273,3.9568276604016623
270-0.wav,Dementia,2.5403799295425413,2.9726274251937865,3.7755786657333372,2.8019347071647642,3.168044996261597,4.140679240226746,2.6633879423141478,3.083153986930847,4.119831442832947,2.764644145965576,3.201748752593994,4.0447152853012085
270-1.wav,Dementia,2.214822837284633,2.6239682946886336,4.037073305674961,2.125801154545375,2.543172069958278,4.055765867233276,2.125396030289786,2.5237700257982527,3.991527897971017,2.302070839064462,2.8048669610704695,4.078763484954834
270-2.wav,Dementia,2.564587140083313,3.1457944393157957,3.2167951583862306,3.0847639799118043,3.3421035289764403,4.1122122526168825,3.093980574607849,3.366851305961609,4.160153269767761,2.868773341178894,3.255708193778992,3.8190184354782106
271-2.wav,Dementia,2.4991395711898803,2.951157879829407,3.308132362365723,3.0322161674499513,3.2503101587295533,4.1348488330841064,2.9912558078765867,3.2489403247833253,4.13348422050476,2.6510602235794067,3.023403835296631,3.7872979640960693
279-0.wav,Dementia,2.666747353293679,3.141795342618769,3.636326464739713,2.8751205639405684,3.1659755273298784,4.108933708884499,2.810692938891324,3.1564688465811988,4.118945490230214,2.8260673609646885,3.1450843702663076,4.066927866502241
279-1.wav,Dementia,1.7606785595417023,2.279106169939041,3.8439313173294067,1.8531260788440704,2.403666853904724,3.8697460293769836,2.1029544472694397,2.7026010751724243,4.145549654960632,1.8537247776985168,2.404380440711975,3.8126975893974304
282-0.wav,Dementia,1.6396151930093765,2.003826081752777,3.1475868225097656,2.190350279211998,2.6797521710395813,4.048496782779694,2.2541103959083557,2.835939943790436,4.0242698192596436,2.0900563448667526,2.475739926099777,3.786959171295166
